,Unnamed: 0,ID,Date,PolicyType,PolicyValue,PolicyFlag,PolicyNotes,PolicySource
4019989,4019989,PL,2020-05-17,I4,83.33,,,OxCGRT
4019990,4019990,PL,2020-05-17,I4D,83.33,,,OxCGRT
4019991,4019991,PL,2020-05-17,I4L,91.67,,,OxCGRT
4019992,4019992,PL,2020-05-17,I4LD,91.67,,,OxCGRT
4019993,4019993,PL,2020-05-17,M1,,,,OxCGRT
4019994,4019994,PL,2020-05-18,C1,3.0,True,,OxCGRT
4019995,4019995,PL,2020-05-18,C2,2.0,True,,OxCGRT
4019996,4019996,PL,2020-05-18,C3,2.0,True,,OxCGRT
4019997,4019997,PL,2020-05-18,C4,4.0,True,,OxCGRT
4019998,4019998,PL,2020-05-18,C5,1.0,True,,OxCGRT
4019999,4019999,PL,2020-05-18,C6,1.0,True,,OxCGRT
4020000,4020000,PL,2020-05-18,C7,2.0,True,,OxCGRT
4020001,4020001,PL,2020-05-18,C8,4.0,,,OxCGRT
4020002,4020002,PL,2020-05-18,Cases,18885.0,,,OxCGRT
4020003,4020003,PL,2020-05-18,Deaths,936.0,,,OxCGRT
4020004,4020004,PL,2020-05-18,E1,1.0,False,,OxCGRT
4020005,4020005,PL,2020-05-18,E2,1.0,,,OxCGRT
4020006,4020006,PL,2020-05-18,E3,0.0,,,OxCGRT
4020007,4020007,PL,2020-05-18,E4,0.0,,,OxCGRT
4020008,4020008,PL,2020-05-18,H1,2.0,True,,OxCGRT
4020009,4020009,PL,2020-05-18,H2,1.0,,,OxCGRT
4020010,4020010,PL,2020-05-18,H3,1.0,,,OxCGRT
4020011,4020011,PL,2020-05-18,H4,0.0,,,OxCGRT
4020012,4020012,PL,2020-05-18,H5,0.0,,,OxCGRT
4020013,4020013,PL,2020-05-18,H6,3.0,True,,OxCGRT
4020014,4020014,PL,2020-05-18,H7,0.0,,,OxCGRT
4020015,4020015,PL,2020-05-18,H8,1.0,True,,OxCGRT
4020016,4020016,PL,2020-05-18,I1,67.26,,,OxCGRT
4020017,4020017,PL,2020-05-18,I1D,67.26,,,OxCGRT
4020018,4020018,PL,2020-05-18,I2,37.5,,,OxCGRT
4020019,4020019,PL,2020-05-18,I2D,37.5,,,OxCGRT
4020020,4020020,PL,2020-05-18,I3,63.54,,,OxCGRT
4020021,4020021,PL,2020-05-18,I3D,63.54,,,OxCGRT
4020022,4020022,PL,2020-05-18,I4,83.33,,,OxCGRT
4020023,4020023,PL,2020-05-18,I4D,83.33,,,OxCGRT
4020024,4020024,PL,2020-05-18,I4L,91.67,,,OxCGRT
4020025,4020025,PL,2020-05-18,I4LD,91.67,,,OxCGRT
4020026,4020026,PL,2020-05-18,M1,,,,OxCGRT
4020027,4020027,PL,2020-05-19,C1,3.0,True,,OxCGRT
4020028,4020028,PL,2020-05-19,C2,2.0,True,,OxCGRT
4020029,4020029,PL,2020-05-19,C3,2.0,True,,OxCGRT
4020030,4020030,PL,2020-05-19,C4,4.0,True,,OxCGRT
4020031,4020031,PL,2020-05-19,C5,1.0,True,,OxCGRT
4020032,4020032,PL,2020-05-19,C6,1.0,True,,OxCGRT
4020033,4020033,PL,2020-05-19,C7,2.0,True,,OxCGRT
4020034,4020034,PL,2020-05-19,C8,4.0,,"On May 19, Poland’s national carrier PLL LOT says it is extending its ban on international flights until June 14, but is resuming some domestic flights June 1.  https://web.archive.org/web/20200521103940/https://www.nytimes.com/aponline/2020/05/19/business/bc-virus-outbreak-business-fallout.html",OxCGRT
4020035,4020035,PL,2020-05-19,Cases,19268.0,,,OxCGRT
4020036,4020036,PL,2020-05-19,Deaths,948.0,,,OxCGRT
4020037,4020037,PL,2020-05-19,E1,1.0,False,,OxCGRT
4020038,4020038,PL,2020-05-19,E2,1.0,,,OxCGRT
4020039,4020039,PL,2020-05-19,E3,0.0,,,OxCGRT
4020040,4020040,PL,2020-05-19,E4,0.0,,,OxCGRT
4020041,4020041,PL,2020-05-19,H1,2.0,True,,OxCGRT
4020042,4020042,PL,2020-05-19,H2,1.0,,,OxCGRT
4020043,4020043,PL,2020-05-19,H3,1.0,,,OxCGRT
4020044,4020044,PL,2020-05-19,H4,0.0,,,OxCGRT
4020045,4020045,PL,2020-05-19,H5,0.0,,,OxCGRT
4020046,4020046,PL,2020-05-19,H6,3.0,True,,OxCGRT
4020047,4020047,PL,2020-05-19,H7,0.0,,,OxCGRT
4020048,4020048,PL,2020-05-19,H8,1.0,True,,OxCGRT
4020049,4020049,PL,2020-05-19,I1,67.26,,,OxCGRT
4020050,4020050,PL,2020-05-19,I1D,67.26,,,OxCGRT
4020051,4020051,PL,2020-05-19,I2,37.5,,,OxCGRT
4020052,4020052,PL,2020-05-19,I2D,37.5,,,OxCGRT
4020053,4020053,PL,2020-05-19,I3,63.54,,,OxCGRT
4020054,4020054,PL,2020-05-19,I3D,63.54,,,OxCGRT
4020055,4020055,PL,2020-05-19,I4,83.33,,,OxCGRT
4020056,4020056,PL,2020-05-19,I4D,83.33,,,OxCGRT
4020057,4020057,PL,2020-05-19,I4L,91.67,,,OxCGRT
4020058,4020058,PL,2020-05-19,I4LD,91.67,,,OxCGRT
4020059,4020059,PL,2020-05-19,M1,,,,OxCGRT
4020060,4020060,PL,2020-05-20,C1,3.0,True,,OxCGRT
4020061,4020061,PL,2020-05-20,C2,2.0,True,,OxCGRT
4020062,4020062,PL,2020-05-20,C3,2.0,True,,OxCGRT
4020063,4020063,PL,2020-05-20,C4,4.0,True,,OxCGRT
4020064,4020064,PL,2020-05-20,C5,1.0,True,,OxCGRT
4020065,4020065,PL,2020-05-20,C6,1.0,True,,OxCGRT
4020066,4020066,PL,2020-05-20,C7,2.0,True,,OxCGRT
4020067,4020067,PL,2020-05-20,C8,4.0,,,OxCGRT
4020068,4020068,PL,2020-05-20,Cases,19739.0,,,OxCGRT
4020069,4020069,PL,2020-05-20,Deaths,962.0,,,OxCGRT
4020070,4020070,PL,2020-05-20,E1,1.0,False,,OxCGRT
4020071,4020071,PL,2020-05-20,E2,1.0,,,OxCGRT
4020072,4020072,PL,2020-05-20,E3,0.0,,,OxCGRT
4020073,4020073,PL,2020-05-20,E4,0.0,,,OxCGRT
4020074,4020074,PL,2020-05-20,H1,2.0,True,,OxCGRT
4020075,4020075,PL,2020-05-20,H2,1.0,,,OxCGRT
4020076,4020076,PL,2020-05-20,H3,1.0,,,OxCGRT
4020077,4020077,PL,2020-05-20,H4,0.0,,,OxCGRT
4020078,4020078,PL,2020-05-20,H5,0.0,,,OxCGRT
4020079,4020079,PL,2020-05-20,H6,3.0,True,,OxCGRT
4020080,4020080,PL,2020-05-20,H7,0.0,,,OxCGRT
4020081,4020081,PL,2020-05-20,H8,1.0,True,,OxCGRT
4020082,4020082,PL,2020-05-20,I1,67.26,,,OxCGRT
4020083,4020083,PL,2020-05-20,I1D,67.26,,,OxCGRT
4020084,4020084,PL,2020-05-20,I2,37.5,,,OxCGRT
4020085,4020085,PL,2020-05-20,I2D,37.5,,,OxCGRT
4020086,4020086,PL,2020-05-20,I3,63.54,,,OxCGRT
4020087,4020087,PL,2020-05-20,I3D,63.54,,,OxCGRT
4020088,4020088,PL,2020-05-20,I4,83.33,,,OxCGRT
4020089,4020089,PL,2020-05-20,I4D,83.33,,,OxCGRT
4020090,4020090,PL,2020-05-20,I4L,91.67,,,OxCGRT
4020091,4020091,PL,2020-05-20,I4LD,91.67,,,OxCGRT
4020092,4020092,PL,2020-05-20,M1,,,,OxCGRT
4020093,4020093,PL,2020-05-21,C1,3.0,True,,OxCGRT
4020094,4020094,PL,2020-05-21,C2,2.0,True,,OxCGRT
4020095,4020095,PL,2020-05-21,C3,2.0,True,,OxCGRT
4020096,4020096,PL,2020-05-21,C4,4.0,True,,OxCGRT
4020097,4020097,PL,2020-05-21,C5,1.0,True,,OxCGRT
4020098,4020098,PL,2020-05-21,C6,1.0,True,,OxCGRT
4020099,4020099,PL,2020-05-21,C7,2.0,True,,OxCGRT
4020100,4020100,PL,2020-05-21,C8,4.0,,,OxCGRT
4020101,4020101,PL,2020-05-21,Cases,20143.0,,,OxCGRT
4020102,4020102,PL,2020-05-21,Deaths,972.0,,,OxCGRT
4020103,4020103,PL,2020-05-21,E1,1.0,False,,OxCGRT
4020104,4020104,PL,2020-05-21,E2,1.0,,,OxCGRT
4020105,4020105,PL,2020-05-21,E3,0.0,,,OxCGRT
4020106,4020106,PL,2020-05-21,E4,0.0,,,OxCGRT
4020107,4020107,PL,2020-05-21,H1,2.0,True,,OxCGRT
4020108,4020108,PL,2020-05-21,H2,1.0,,,OxCGRT
4020109,4020109,PL,2020-05-21,H3,1.0,,,OxCGRT
4020110,4020110,PL,2020-05-21,H4,0.0,,,OxCGRT
4020111,4020111,PL,2020-05-21,H5,0.0,,,OxCGRT
4020112,4020112,PL,2020-05-21,H6,3.0,True,,OxCGRT
4020113,4020113,PL,2020-05-21,H7,0.0,,,OxCGRT
4020114,4020114,PL,2020-05-21,H8,1.0,True,,OxCGRT
4020115,4020115,PL,2020-05-21,I1,67.26,,,OxCGRT
4020116,4020116,PL,2020-05-21,I1D,67.26,,,OxCGRT
4020117,4020117,PL,2020-05-21,I2,37.5,,,OxCGRT
4020118,4020118,PL,2020-05-21,I2D,37.5,,,OxCGRT
4020119,4020119,PL,2020-05-21,I3,63.54,,,OxCGRT
4020120,4020120,PL,2020-05-21,I3D,63.54,,,OxCGRT
4020121,4020121,PL,2020-05-21,I4,83.33,,,OxCGRT
4020122,4020122,PL,2020-05-21,I4D,83.33,,,OxCGRT
4020123,4020123,PL,2020-05-21,I4L,91.67,,,OxCGRT
4020124,4020124,PL,2020-05-21,I4LD,91.67,,,OxCGRT
4020125,4020125,PL,2020-05-21,M1,,,,OxCGRT
4020126,4020126,PL,2020-05-22,C1,3.0,True,,OxCGRT
4020127,4020127,PL,2020-05-22,C2,2.0,True,,OxCGRT
4020128,4020128,PL,2020-05-22,C3,2.0,True,,OxCGRT
4020129,4020129,PL,2020-05-22,C4,4.0,True,,OxCGRT
4020130,4020130,PL,2020-05-22,C5,1.0,True,,OxCGRT
4020131,4020131,PL,2020-05-22,C6,1.0,True,,OxCGRT
4020132,4020132,PL,2020-05-22,C7,2.0,True,,OxCGRT
4020133,4020133,PL,2020-05-22,C8,4.0,,,OxCGRT
4020134,4020134,PL,2020-05-22,Cases,20619.0,,,OxCGRT
4020135,4020135,PL,2020-05-22,Deaths,982.0,,,OxCGRT
4020136,4020136,PL,2020-05-22,E1,1.0,False,,OxCGRT
4020137,4020137,PL,2020-05-22,E2,1.0,,,OxCGRT
4020138,4020138,PL,2020-05-22,E3,0.0,,,OxCGRT
4020139,4020139,PL,2020-05-22,E4,0.0,,,OxCGRT
4020140,4020140,PL,2020-05-22,H1,2.0,True,,OxCGRT
4020141,4020141,PL,2020-05-22,H2,1.0,,,OxCGRT
4020142,4020142,PL,2020-05-22,H3,1.0,,,OxCGRT
4020143,4020143,PL,2020-05-22,H4,0.0,,,OxCGRT
4020144,4020144,PL,2020-05-22,H5,0.0,,,OxCGRT
4020145,4020145,PL,2020-05-22,H6,3.0,True,,OxCGRT
4020146,4020146,PL,2020-05-22,H7,0.0,,,OxCGRT
4020147,4020147,PL,2020-05-22,H8,1.0,True,,OxCGRT
4020148,4020148,PL,2020-05-22,I1,67.26,,,OxCGRT
4020149,4020149,PL,2020-05-22,I1D,67.26,,,OxCGRT
4020150,4020150,PL,2020-05-22,I2,37.5,,,OxCGRT
4020151,4020151,PL,2020-05-22,I2D,37.5,,,OxCGRT
4020152,4020152,PL,2020-05-22,I3,63.54,,,OxCGRT
4020153,4020153,PL,2020-05-22,I3D,63.54,,,OxCGRT
4020154,4020154,PL,2020-05-22,I4,83.33,,,OxCGRT
4020155,4020155,PL,2020-05-22,I4D,83.33,,,OxCGRT
4020156,4020156,PL,2020-05-22,I4L,91.67,,,OxCGRT
4020157,4020157,PL,2020-05-22,I4LD,91.67,,,OxCGRT
4020158,4020158,PL,2020-05-22,M1,,,,OxCGRT
4020159,4020159,PL,2020-05-23,C1,3.0,True,,OxCGRT
4020160,4020160,PL,2020-05-23,C2,2.0,True,,OxCGRT
4020161,4020161,PL,2020-05-23,C3,2.0,True,,OxCGRT
4020162,4020162,PL,2020-05-23,C4,4.0,True,,OxCGRT
4020163,4020163,PL,2020-05-23,C5,1.0,True,,OxCGRT
4020164,4020164,PL,2020-05-23,C6,1.0,True,,OxCGRT
4020165,4020165,PL,2020-05-23,C7,2.0,True,,OxCGRT
4020166,4020166,PL,2020-05-23,C8,4.0,,,OxCGRT
4020167,4020167,PL,2020-05-23,Cases,20931.0,,,OxCGRT
4020168,4020168,PL,2020-05-23,Deaths,993.0,,,OxCGRT
4020169,4020169,PL,2020-05-23,E1,1.0,False,,OxCGRT
4020170,4020170,PL,2020-05-23,E2,1.0,,,OxCGRT
4020171,4020171,PL,2020-05-23,E3,0.0,,,OxCGRT
4020172,4020172,PL,2020-05-23,E4,0.0,,,OxCGRT
4020173,4020173,PL,2020-05-23,H1,2.0,True,,OxCGRT
4020174,4020174,PL,2020-05-23,H2,1.0,,,OxCGRT
4020175,4020175,PL,2020-05-23,H3,1.0,,,OxCGRT
4020176,4020176,PL,2020-05-23,H4,0.0,,,OxCGRT
4020177,4020177,PL,2020-05-23,H5,0.0,,,OxCGRT
4020178,4020178,PL,2020-05-23,H6,3.0,True,,OxCGRT
4020179,4020179,PL,2020-05-23,H7,0.0,,,OxCGRT
4020180,4020180,PL,2020-05-23,H8,1.0,True,,OxCGRT
4020181,4020181,PL,2020-05-23,I1,67.26,,,OxCGRT
4020182,4020182,PL,2020-05-23,I1D,67.26,,,OxCGRT
4020183,4020183,PL,2020-05-23,I2,37.5,,,OxCGRT
4020184,4020184,PL,2020-05-23,I2D,37.5,,,OxCGRT
4020185,4020185,PL,2020-05-23,I3,63.54,,,OxCGRT
4020186,4020186,PL,2020-05-23,I3D,63.54,,,OxCGRT
4020187,4020187,PL,2020-05-23,I4,83.33,,,OxCGRT
4020188,4020188,PL,2020-05-23,I4D,83.33,,,OxCGRT
4020189,4020189,PL,2020-05-23,I4L,91.67,,,OxCGRT
4020190,4020190,PL,2020-05-23,I4LD,91.67,,,OxCGRT
4020191,4020191,PL,2020-05-23,M1,,,,OxCGRT
4020192,4020192,PL,2020-05-24,C1,3.0,True,,OxCGRT
4020193,4020193,PL,2020-05-24,C2,2.0,True,,OxCGRT
4020194,4020194,PL,2020-05-24,C3,2.0,True,,OxCGRT
4020195,4020195,PL,2020-05-24,C4,4.0,True,,OxCGRT
4020196,4020196,PL,2020-05-24,C5,1.0,True,,OxCGRT
4020197,4020197,PL,2020-05-24,C6,1.0,True,,OxCGRT
4020198,4020198,PL,2020-05-24,C7,2.0,True,,OxCGRT
4020199,4020199,PL,2020-05-24,C8,4.0,,,OxCGRT
4020200,4020200,PL,2020-05-24,Cases,21326.0,,,OxCGRT
4020201,4020201,PL,2020-05-24,Deaths,996.0,,,OxCGRT
4020202,4020202,PL,2020-05-24,E1,1.0,False,,OxCGRT
4020203,4020203,PL,2020-05-24,E2,1.0,,,OxCGRT
4020204,4020204,PL,2020-05-24,E3,0.0,,,OxCGRT
4020205,4020205,PL,2020-05-24,E4,0.0,,,OxCGRT
4020206,4020206,PL,2020-05-24,H1,2.0,True,,OxCGRT
4020207,4020207,PL,2020-05-24,H2,1.0,,,OxCGRT
4020208,4020208,PL,2020-05-24,H3,1.0,,,OxCGRT
4020209,4020209,PL,2020-05-24,H4,0.0,,,OxCGRT
4020210,4020210,PL,2020-05-24,H5,0.0,,,OxCGRT
4020211,4020211,PL,2020-05-24,H6,3.0,True,,OxCGRT
4020212,4020212,PL,2020-05-24,H7,0.0,,,OxCGRT
4020213,4020213,PL,2020-05-24,H8,1.0,True,,OxCGRT
4020214,4020214,PL,2020-05-24,I1,67.26,,,OxCGRT
4020215,4020215,PL,2020-05-24,I1D,67.26,,,OxCGRT
4020216,4020216,PL,2020-05-24,I2,37.5,,,OxCGRT
4020217,4020217,PL,2020-05-24,I2D,37.5,,,OxCGRT
4020218,4020218,PL,2020-05-24,I3,63.54,,,OxCGRT
4020219,4020219,PL,2020-05-24,I3D,63.54,,,OxCGRT
4020220,4020220,PL,2020-05-24,I4,83.33,,,OxCGRT
4020221,4020221,PL,2020-05-24,I4D,83.33,,,OxCGRT
4020222,4020222,PL,2020-05-24,I4L,91.67,,,OxCGRT
4020223,4020223,PL,2020-05-24,I4LD,91.67,,,OxCGRT
4020224,4020224,PL,2020-05-24,M1,,,,OxCGRT
4020225,4020225,PL,2020-05-25,C1,2.0,True,"Primary schools reopened on 25 May, but only for the youngest children, and final-year university students were also allowed back to class.  https://nationalpost.com/pmn/health-pmn/poland-to-keep-schools-closed-until-may-24-because-of-coronavirus (could not archive)",OxCGRT
4020226,4020226,PL,2020-05-25,C2,2.0,True,,OxCGRT
4020227,4020227,PL,2020-05-25,C3,2.0,True,,OxCGRT
4020228,4020228,PL,2020-05-25,C4,4.0,True,,OxCGRT
4020229,4020229,PL,2020-05-25,C5,1.0,True,,OxCGRT
4020230,4020230,PL,2020-05-25,C6,1.0,True,,OxCGRT
4020231,4020231,PL,2020-05-25,C7,2.0,True,,OxCGRT
4020232,4020232,PL,2020-05-25,C8,4.0,,,OxCGRT
4020233,4020233,PL,2020-05-25,Cases,21631.0,,,OxCGRT
4020234,4020234,PL,2020-05-25,Deaths,1007.0,,,OxCGRT
4020235,4020235,PL,2020-05-25,E1,1.0,False,,OxCGRT
4020236,4020236,PL,2020-05-25,E2,1.0,,,OxCGRT
4020237,4020237,PL,2020-05-25,E3,0.0,,,OxCGRT
4020238,4020238,PL,2020-05-25,E4,0.0,,,OxCGRT
4020239,4020239,PL,2020-05-25,H1,2.0,True,,OxCGRT
4020240,4020240,PL,2020-05-25,H2,1.0,,,OxCGRT
4020241,4020241,PL,2020-05-25,H3,1.0,,,OxCGRT
4020242,4020242,PL,2020-05-25,H4,0.0,,,OxCGRT
4020243,4020243,PL,2020-05-25,H5,0.0,,,OxCGRT
4020244,4020244,PL,2020-05-25,H6,3.0,True,,OxCGRT
4020245,4020245,PL,2020-05-25,H7,0.0,,,OxCGRT
4020246,4020246,PL,2020-05-25,H8,1.0,True,,OxCGRT
4020247,4020247,PL,2020-05-25,I1,64.88,,,OxCGRT
4020248,4020248,PL,2020-05-25,I1D,64.88,,,OxCGRT
4020249,4020249,PL,2020-05-25,I2,37.5,,,OxCGRT
4020250,4020250,PL,2020-05-25,I2D,37.5,,,OxCGRT
4020251,4020251,PL,2020-05-25,I3,61.46,,,OxCGRT
4020252,4020252,PL,2020-05-25,I3D,61.46,,,OxCGRT
4020253,4020253,PL,2020-05-25,I4,79.63,,,OxCGRT
4020254,4020254,PL,2020-05-25,I4D,79.63,,,OxCGRT
4020255,4020255,PL,2020-05-25,I4L,88.1,,,OxCGRT
4020256,4020256,PL,2020-05-25,I4LD,88.1,,,OxCGRT
4020257,4020257,PL,2020-05-25,M1,,,,OxCGRT
4020258,4020258,PL,2020-05-26,C1,2.0,True,,OxCGRT
4020259,4020259,PL,2020-05-26,C2,2.0,True,,OxCGRT
4020260,4020260,PL,2020-05-26,C3,2.0,True,,OxCGRT
4020261,4020261,PL,2020-05-26,C4,4.0,True,,OxCGRT
4020262,4020262,PL,2020-05-26,C5,1.0,True,,OxCGRT
4020263,4020263,PL,2020-05-26,C6,1.0,True,,OxCGRT
4020264,4020264,PL,2020-05-26,C7,2.0,True,,OxCGRT
4020265,4020265,PL,2020-05-26,C8,4.0,,,OxCGRT
4020266,4020266,PL,2020-05-26,Cases,22074.0,,,OxCGRT
4020267,4020267,PL,2020-05-26,Deaths,1024.0,,,OxCGRT
4020268,4020268,PL,2020-05-26,E1,1.0,False,,OxCGRT
4020269,4020269,PL,2020-05-26,E2,1.0,,,OxCGRT
4020270,4020270,PL,2020-05-26,E3,0.0,,,OxCGRT
4020271,4020271,PL,2020-05-26,E4,0.0,,,OxCGRT
4020272,4020272,PL,2020-05-26,H1,2.0,True,,OxCGRT
4020273,4020273,PL,2020-05-26,H2,1.0,,,OxCGRT
4020274,4020274,PL,2020-05-26,H3,1.0,,,OxCGRT
4020275,4020275,PL,2020-05-26,H4,0.0,,,OxCGRT
4020276,4020276,PL,2020-05-26,H5,0.0,,,OxCGRT
4020277,4020277,PL,2020-05-26,H6,3.0,True,,OxCGRT
4020278,4020278,PL,2020-05-26,H7,0.0,,,OxCGRT
4020279,4020279,PL,2020-05-26,H8,1.0,True,,OxCGRT
4020280,4020280,PL,2020-05-26,I1,64.88,,,OxCGRT
4020281,4020281,PL,2020-05-26,I1D,64.88,,,OxCGRT
4020282,4020282,PL,2020-05-26,I2,37.5,,,OxCGRT
4020283,4020283,PL,2020-05-26,I2D,37.5,,,OxCGRT
4020284,4020284,PL,2020-05-26,I3,61.46,,,OxCGRT
4020285,4020285,PL,2020-05-26,I3D,61.46,,,OxCGRT
4020286,4020286,PL,2020-05-26,I4,79.63,,,OxCGRT
4020287,4020287,PL,2020-05-26,I4D,79.63,,,OxCGRT
4020288,4020288,PL,2020-05-26,I4L,88.1,,,OxCGRT
4020289,4020289,PL,2020-05-26,I4LD,88.1,,,OxCGRT
4020290,4020290,PL,2020-05-26,M1,,,,OxCGRT
4020291,4020291,PL,2020-05-27,C1,2.0,True,,OxCGRT
4020292,4020292,PL,2020-05-27,C2,2.0,True,,OxCGRT
4020293,4020293,PL,2020-05-27,C3,2.0,True,,OxCGRT
4020294,4020294,PL,2020-05-27,C4,4.0,True,,OxCGRT
4020295,4020295,PL,2020-05-27,C5,1.0,True,,OxCGRT
4020296,4020296,PL,2020-05-27,C6,1.0,True,,OxCGRT
4020297,4020297,PL,2020-05-27,C7,2.0,True,,OxCGRT
4020298,4020298,PL,2020-05-27,C8,4.0,,,OxCGRT
4020299,4020299,PL,2020-05-27,Cases,22473.0,,,OxCGRT
4020300,4020300,PL,2020-05-27,Deaths,1028.0,,,OxCGRT
4020301,4020301,PL,2020-05-27,E1,1.0,False,,OxCGRT
4020302,4020302,PL,2020-05-27,E2,1.0,,,OxCGRT
4020303,4020303,PL,2020-05-27,E3,0.0,,,OxCGRT
4020304,4020304,PL,2020-05-27,E4,0.0,,,OxCGRT
4020305,4020305,PL,2020-05-27,H1,2.0,True,,OxCGRT
4020306,4020306,PL,2020-05-27,H2,1.0,,,OxCGRT
4020307,4020307,PL,2020-05-27,H3,1.0,,,OxCGRT
4020308,4020308,PL,2020-05-27,H4,0.0,,,OxCGRT
4020309,4020309,PL,2020-05-27,H5,0.0,,,OxCGRT
4020310,4020310,PL,2020-05-27,H6,3.0,True,,OxCGRT
4020311,4020311,PL,2020-05-27,H7,0.0,,,OxCGRT
4020312,4020312,PL,2020-05-27,H8,1.0,True,,OxCGRT
4020313,4020313,PL,2020-05-27,I1,64.88,,,OxCGRT
4020314,4020314,PL,2020-05-27,I1D,64.88,,,OxCGRT
4020315,4020315,PL,2020-05-27,I2,37.5,,,OxCGRT
4020316,4020316,PL,2020-05-27,I2D,37.5,,,OxCGRT
4020317,4020317,PL,2020-05-27,I3,61.46,,,OxCGRT
4020318,4020318,PL,2020-05-27,I3D,61.46,,,OxCGRT
4020319,4020319,PL,2020-05-27,I4,79.63,,,OxCGRT
4020320,4020320,PL,2020-05-27,I4D,79.63,,,OxCGRT
4020321,4020321,PL,2020-05-27,I4L,88.1,,,OxCGRT
4020322,4020322,PL,2020-05-27,I4LD,88.1,,,OxCGRT
4020323,4020323,PL,2020-05-27,M1,,,,OxCGRT
4020324,4020324,PL,2020-05-28,C1,2.0,True,,OxCGRT
4020325,4020325,PL,2020-05-28,C2,2.0,True,,OxCGRT
4020326,4020326,PL,2020-05-28,C3,2.0,True,,OxCGRT
4020327,4020327,PL,2020-05-28,C4,4.0,True,,OxCGRT
4020328,4020328,PL,2020-05-28,C5,1.0,True,,OxCGRT
4020329,4020329,PL,2020-05-28,C6,1.0,True,,OxCGRT
4020330,4020330,PL,2020-05-28,C7,2.0,True,,OxCGRT
4020331,4020331,PL,2020-05-28,C8,4.0,,,OxCGRT
4020332,4020332,PL,2020-05-28,Cases,22825.0,,,OxCGRT
4020333,4020333,PL,2020-05-28,Deaths,1038.0,,,OxCGRT
4020334,4020334,PL,2020-05-28,E1,1.0,False,,OxCGRT
4020335,4020335,PL,2020-05-28,E2,1.0,,,OxCGRT
4020336,4020336,PL,2020-05-28,E3,0.0,,,OxCGRT
4020337,4020337,PL,2020-05-28,E4,0.0,,,OxCGRT
4020338,4020338,PL,2020-05-28,H1,2.0,True,,OxCGRT
4020339,4020339,PL,2020-05-28,H2,1.0,,,OxCGRT
4020340,4020340,PL,2020-05-28,H3,1.0,,,OxCGRT
4020341,4020341,PL,2020-05-28,H4,0.0,,,OxCGRT
4020342,4020342,PL,2020-05-28,H5,0.0,,,OxCGRT
4020343,4020343,PL,2020-05-28,H6,3.0,True,,OxCGRT
4020344,4020344,PL,2020-05-28,H7,0.0,,,OxCGRT
4020345,4020345,PL,2020-05-28,H8,1.0,True,,OxCGRT
4020346,4020346,PL,2020-05-28,I1,64.88,,,OxCGRT
4020347,4020347,PL,2020-05-28,I1D,64.88,,,OxCGRT
4020348,4020348,PL,2020-05-28,I2,37.5,,,OxCGRT
4020349,4020349,PL,2020-05-28,I2D,37.5,,,OxCGRT
4020350,4020350,PL,2020-05-28,I3,61.46,,,OxCGRT
4020351,4020351,PL,2020-05-28,I3D,61.46,,,OxCGRT
4020352,4020352,PL,2020-05-28,I4,79.63,,,OxCGRT
4020353,4020353,PL,2020-05-28,I4D,79.63,,,OxCGRT
4020354,4020354,PL,2020-05-28,I4L,88.1,,,OxCGRT
4020355,4020355,PL,2020-05-28,I4LD,88.1,,,OxCGRT
4020356,4020356,PL,2020-05-28,M1,,,,OxCGRT
4020357,4020357,PL,2020-05-29,C1,2.0,True,,OxCGRT
4020358,4020358,PL,2020-05-29,C2,2.0,True,,OxCGRT
4020359,4020359,PL,2020-05-29,C3,2.0,True,,OxCGRT
4020360,4020360,PL,2020-05-29,C4,4.0,True,,OxCGRT
4020361,4020361,PL,2020-05-29,C5,1.0,True,,OxCGRT
4020362,4020362,PL,2020-05-29,C6,1.0,True,,OxCGRT
4020363,4020363,PL,2020-05-29,C7,2.0,True,,OxCGRT
4020364,4020364,PL,2020-05-29,C8,4.0,,,OxCGRT
4020365,4020365,PL,2020-05-29,Cases,23155.0,,,OxCGRT
4020366,4020366,PL,2020-05-29,Deaths,1051.0,,,OxCGRT
4020367,4020367,PL,2020-05-29,E1,1.0,False,,OxCGRT
4020368,4020368,PL,2020-05-29,E2,1.0,,,OxCGRT
4020369,4020369,PL,2020-05-29,E3,0.0,,,OxCGRT
4020370,4020370,PL,2020-05-29,E4,0.0,,,OxCGRT
4020371,4020371,PL,2020-05-29,H1,2.0,True,,OxCGRT
4020372,4020372,PL,2020-05-29,H2,1.0,,,OxCGRT
4020373,4020373,PL,2020-05-29,H3,1.0,,,OxCGRT
4020374,4020374,PL,2020-05-29,H4,0.0,,,OxCGRT
4020375,4020375,PL,2020-05-29,H5,0.0,,,OxCGRT
4020376,4020376,PL,2020-05-29,H6,3.0,True,,OxCGRT
4020377,4020377,PL,2020-05-29,H7,0.0,,,OxCGRT
4020378,4020378,PL,2020-05-29,H8,1.0,True,,OxCGRT
4020379,4020379,PL,2020-05-29,I1,64.88,,,OxCGRT
4020380,4020380,PL,2020-05-29,I1D,64.88,,,OxCGRT
4020381,4020381,PL,2020-05-29,I2,37.5,,,OxCGRT
4020382,4020382,PL,2020-05-29,I2D,37.5,,,OxCGRT
4020383,4020383,PL,2020-05-29,I3,61.46,,,OxCGRT
4020384,4020384,PL,2020-05-29,I3D,61.46,,,OxCGRT
4020385,4020385,PL,2020-05-29,I4,79.63,,,OxCGRT
