,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
10259035,10259035,PL,2020-02-11,0.0,0.0,Recovered,Total,Total,JHU
10259036,10259036,PL,2020-02-11,1276636.0,0.0,Recovered,Total,Total,JRC
10259037,10259037,PL,2020-02-12,0.0,0.0,Active,Total,Total,JHU
10259038,10259038,PL,2020-02-12,1.0,0.0,Active,Total,Total,JRC
10259039,10259039,PL,2020-02-12,0.0,0.0,Confirmed,Total,Total,JHU
10259040,10259040,PL,2020-02-12,1.0,0.0,Confirmed,Total,Total,JRC
10259041,10259041,PL,2020-02-12,0.0,0.0,Deaths,Total,Total,JHU
10259042,10259042,PL,2020-02-12,0.0,0.0,Deaths,Total,Total,JRC
10259043,10259043,PL,2020-02-12,0.0,0.0,Recovered,Total,Total,JHU
10259044,10259044,PL,2020-02-12,1276636.0,0.0,Recovered,Total,Total,JRC
10259045,10259045,PL,2020-02-13,0.0,0.0,Active,Total,Total,JHU
10259046,10259046,PL,2020-02-13,1.0,0.0,Active,Total,Total,JRC
10259047,10259047,PL,2020-02-13,0.0,0.0,Confirmed,Total,Total,JHU
10259048,10259048,PL,2020-02-13,1.0,0.0,Confirmed,Total,Total,JRC
10259049,10259049,PL,2020-02-13,0.0,0.0,Deaths,Total,Total,JHU
10259050,10259050,PL,2020-02-13,0.0,0.0,Deaths,Total,Total,JRC
10259051,10259051,PL,2020-02-13,0.0,0.0,Recovered,Total,Total,JHU
10259052,10259052,PL,2020-02-13,1276636.0,0.0,Recovered,Total,Total,JRC
10259053,10259053,PL,2020-02-14,0.0,0.0,Active,Total,Total,JHU
10259054,10259054,PL,2020-02-14,1.0,0.0,Active,Total,Total,JRC
10259055,10259055,PL,2020-02-14,0.0,0.0,Confirmed,Total,Total,JHU
10259056,10259056,PL,2020-02-14,1.0,0.0,Confirmed,Total,Total,JRC
10259057,10259057,PL,2020-02-14,0.0,0.0,Deaths,Total,Total,JHU
10259058,10259058,PL,2020-02-14,0.0,0.0,Deaths,Total,Total,JRC
10259059,10259059,PL,2020-02-14,0.0,0.0,Recovered,Total,Total,JHU
10259060,10259060,PL,2020-02-14,1276636.0,0.0,Recovered,Total,Total,JRC
10259061,10259061,PL,2020-02-15,0.0,0.0,Active,Total,Total,JHU
10259062,10259062,PL,2020-02-15,1.0,0.0,Active,Total,Total,JRC
10259063,10259063,PL,2020-02-15,0.0,0.0,Confirmed,Total,Total,JHU
10259064,10259064,PL,2020-02-15,1.0,0.0,Confirmed,Total,Total,JRC
10259065,10259065,PL,2020-02-15,0.0,0.0,Deaths,Total,Total,JHU
10259066,10259066,PL,2020-02-15,0.0,0.0,Deaths,Total,Total,JRC
10259067,10259067,PL,2020-02-15,0.0,0.0,Recovered,Total,Total,JHU
10259068,10259068,PL,2020-02-15,1276636.0,0.0,Recovered,Total,Total,JRC
10259069,10259069,PL,2020-02-16,0.0,0.0,Active,Total,Total,JHU
10259070,10259070,PL,2020-02-16,1.0,0.0,Active,Total,Total,JRC
10259071,10259071,PL,2020-02-16,0.0,0.0,Confirmed,Total,Total,JHU
10259072,10259072,PL,2020-02-16,1.0,0.0,Confirmed,Total,Total,JRC
10259073,10259073,PL,2020-02-16,0.0,0.0,Deaths,Total,Total,JHU
10259074,10259074,PL,2020-02-16,0.0,0.0,Deaths,Total,Total,JRC
10259075,10259075,PL,2020-02-16,0.0,0.0,Recovered,Total,Total,JHU
10259076,10259076,PL,2020-02-16,1276636.0,0.0,Recovered,Total,Total,JRC
10259077,10259077,PL,2020-02-17,0.0,0.0,Active,Total,Total,JHU
10259078,10259078,PL,2020-02-17,1.0,0.0,Active,Total,Total,JRC
10259079,10259079,PL,2020-02-17,0.0,0.0,Confirmed,Total,Total,JHU
10259080,10259080,PL,2020-02-17,1.0,0.0,Confirmed,Total,Total,JRC
10259081,10259081,PL,2020-02-17,0.0,0.0,Deaths,Total,Total,JHU
10259082,10259082,PL,2020-02-17,0.0,0.0,Deaths,Total,Total,JRC
10259083,10259083,PL,2020-02-17,0.0,0.0,Recovered,Total,Total,JHU
10259084,10259084,PL,2020-02-17,1276636.0,0.0,Recovered,Total,Total,JRC
10259085,10259085,PL,2020-02-18,0.0,0.0,Active,Total,Total,JHU
10259086,10259086,PL,2020-02-18,1.0,0.0,Active,Total,Total,JRC
